Tarih,Çalışma Grubu,İstasyon Adı,Model Ad,Talimat No,Renk,Beden,Sağlam(dz),Miktar (kg.)
 16.Jan.2023,GÜNDÜZ,A0036,2023-1,2023-1 - 2023-1,BEYAZ,35-38,10.25,3.290
 16.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.08,4.730
 16.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.67,3.410
 16.Jan.2023,GÜNDÜZ,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,8.83,2.870
 16.Jan.2023,GECE,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,14.33,4.500
 16.Jan.2023,GÜNDÜZ,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.58,3.710
 16.Jan.2023,GÜNDÜZ,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,9.17,2.850
 16.Jan.2023,GECE,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,12.33,2.820
 16.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21828 - 31912,GR-17,ONE SİZE,7.50,2.960
 16.Jan.2023,GÜNDÜZ,A0031,3PK LOW CUT NO SHOW SOCKS,21626 - 21626,SİYAH,6-9,10.08,1.740
 16.Jan.2023,GÜNDÜZ,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.42,1.980
 16.Jan.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,11.75,2.830
 16.Jan.2023,GÜNDÜZ,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.00,2.370
 16.Jan.2023,GECE,A0028,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,12.92,4.160
 16.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.67,3.090
 16.Jan.2023,GÜNDÜZ,A0012,2023-1,2023-1 - 2023-1,BEYAZ,35-38,10.58,3.240
 17.Jan.2023,GÜNDÜZ,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.08,3.200
 17.Jan.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.08,2.360
 17.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,7.75,2.400
 17.Jan.2023,GÜNDÜZ,A0020,RIB ANKLE PURPLE,21827 - 31902,MÜRDÜM,ONE SİZE,7.92,2.800
 17.Jan.2023,GECE,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,14.00,0.000
 17.Jan.2023,GECE,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.50,5.460
 17.Jan.2023,GECE,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,GR-17,36-41,17.00,0.000
 17.Jan.2023,GECE,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.67,3.490
 17.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.67,3.020
 17.Jan.2023,GÜNDÜZ,A0035,TEK ARI,21828 - 31911,OLIO,ONE SİZE,8.25,3.170
 17.Jan.2023,GÜNDÜZ,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,11.75,2.820
 17.Jan.2023,GECE,A0014,2023-1,2023-1 - 2023-1,LACİVERT,35-38,15.17,5.500
 17.Jan.2023,GÜNDÜZ,A0001,EDGE FRIIL,21913 - 32299-A,BEYAZ,ONE SİZE,9.33,2.490
 17.Jan.2023,GÜNDÜZ,A0012,2023-1,2023-1 - 2023-1,BEYAZ,35-38,9.92,3.160
 17.Jan.2023,GECE,A0001,EDGE FRIIL,21913 - 32299-A,BEYAZ,ONE SİZE,6.58,1.780
 17.Jan.2023,GECE,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,12.00,4.590
 17.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,11.00,0.000
 17.Jan.2023,GÜNDÜZ,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,7.75,1.930
 17.Jan.2023,GECE,A0036,2023-1,2023-1 - 2023-1,BEYAZ,35-38,15.17,4.750
 17.Jan.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.17,4.240
 17.Jan.2023,GÜNDÜZ,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,9.75,2.310
 17.Jan.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,10.42,2.500
 17.Jan.2023,GECE,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.17,4.940
 17.Jan.2023,GÜNDÜZ,A0003,RIB ANKLE PURPLE,21826 - 31902,B.PEMBE,ONE SİZE,7.67,2.650
 17.Jan.2023,GECE,A0028,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,11.08,3.600
 17.Jan.2023,GÜNDÜZ,A0028,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,8.92,2.860
 17.Jan.2023,GECE,A0003,RIB ANKLE PURPLE,21826 - 31902,B.PEMBE,ONE SİZE,12.00,4.120
 17.Jan.2023,GECE,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,12.50,2.690
 17.Jan.2023,GECE,A0020,RIB ANKLE PURPLE,21827 - 31902,MÜRDÜM,ONE SİZE,11.58,4.100
 17.Jan.2023,GÜNDÜZ,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.58,3.670
 17.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.75,4.970
 17.Jan.2023,GÜNDÜZ,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.83,2.090
 17.Jan.2023,GECE,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.33,3.270
 17.Jan.2023,GECE,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,ANTRASİT ,36-41,21.00,0.000
 17.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,15.08,3.480
 17.Jan.2023,GECE,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,12.58,4.050
 17.Jan.2023,GECE,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,13.67,3.130
 17.Jan.2023,GÜNDÜZ,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,SİYAH,36-41,9.00,0.000
 17.Jan.2023,GECE,A0019,RIB ANKLE PURPLE,21828 - 31902,Ö.LİLA,ONE SİZE,7.00,2.400
 17.Jan.2023,GECE,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,15.00,0.000
 17.Jan.2023,GÜNDÜZ,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,11.00,0.000
 17.Jan.2023,GÜNDÜZ,A0014,2023-1,2023-1 - 2023-1,LACİVERT,35-38,10.25,3.670
 17.Jan.2023,GÜNDÜZ,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.83,2.130
 17.Jan.2023,GECE,A0029,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.33,4.170
 17.Jan.2023,GÜNDÜZ,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,8.50,3.150
 17.Jan.2023,GÜNDÜZ,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,1.92,0.630
 17.Jan.2023,GÜNDÜZ,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,8.25,2.090
 17.Jan.2023,GECE,A0019,RIB ANKLE PURPLE,21827 - 31902,Ö.LİLA,ONE SİZE,5.08,1.740
 17.Jan.2023,GÜNDÜZ,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,6.42,2.060
 17.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21827 - 31912,LACİVERT,ONE SİZE,6.58,2.550
 17.Jan.2023,GECE,A0023,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.33,5.340
 17.Jan.2023,GÜNDÜZ,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,11.50,2.740
 17.Jan.2023,GÜNDÜZ,A0019,RIB ANKLE PURPLE,21827 - 31902,Ö.LİLA,ONE SİZE,8.17,2.730
 17.Jan.2023,GÜNDÜZ,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,GR-17,36-41,14.00,0.000
 17.Jan.2023,GÜNDÜZ,A0036,2023-1,2023-1 - 2023-1,BEYAZ,35-38,10.17,3.230
 17.Jan.2023,GECE,A0035,TEK ARI,21828 - 31911,OLIO,ONE SİZE,11.67,4.580
 17.Jan.2023,GÜNDÜZ,A0029,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,13.25,3.220
 17.Jan.2023,GÜNDÜZ,A0023,2023-1,2023-1 - 2023-1,SİYAH,35-38,9.00,3.140
 17.Jan.2023,GECE,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,16.33,4.020
 17.Jan.2023,GÜNDÜZ,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,9.92,2.240
 17.Jan.2023,GECE,A0002,FLORAL ANKLE,21827 - 31912,LACİVERT,ONE SİZE,11.33,4.420
 17.Jan.2023,GECE,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.08,4.190
 17.Jan.2023,GECE,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.17,5.320
 17.Jan.2023,GECE,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,17.17,4.420
 17.Jan.2023,GECE,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,17.42,4.460
 17.Jan.2023,GÜNDÜZ,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.42,3.680
 17.Jan.2023,GECE,A0012,2023-1,2023-1 - 2023-1,BEYAZ,35-38,15.00,4.710
 18.Jan.2023,GÜNDÜZ,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,ANTRASİT ,36-41,10.00,0.000
 18.Jan.2023,GECE,A0012,BUYUK KALP,TYF-70 - TYF-70,KIRMIZI,ONE SİZE,12.92,5.290
 18.Jan.2023,GÜNDÜZ,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.67,3.420
 18.Jan.2023,GECE,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,13.33,3.030
 18.Jan.2023,GECE,A0019,RIB ANKLE PURPLE,21828 - 31902,Ö.LİLA,ONE SİZE,12.08,4.170
 18.Jan.2023,GECE,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,16.42,4.270
 18.Jan.2023,GECE,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.33,4.230
 18.Jan.2023,GÜNDÜZ,A0036,KÜÇÜK  KALP,TYF-71 - TYF-71,SİYAH,ONE SİZE,3.42,1.580
 18.Jan.2023,GÜNDÜZ,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,EKRU-2,36-41,8.00,0.000
 18.Jan.2023,GÜNDÜZ,A0023,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.58,3.780
 18.Jan.2023,GECE,A0002,FLORAL ANKLE,21827 - 31912,LACİVERT,ONE SİZE,10.83,4.250
 18.Jan.2023,GÜNDÜZ,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,10.08,2.350
 18.Jan.2023,GECE,A0035,TEK ARI,21828 - 31911,OLIO,ONE SİZE,2.58,1.020
 18.Jan.2023,GECE,A0003,RIB ANKLE PURPLE,21827 - 31902,B.PEMBE,ONE SİZE,8.83,4.080
 18.Jan.2023,GÜNDÜZ,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.50,3.650
 18.Jan.2023,GECE,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,16.00,5.060
 18.Jan.2023,GÜNDÜZ,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,12.08,2.900
 18.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.92,3.420
 18.Jan.2023,GÜNDÜZ,A0003,RIB ANKLE PURPLE,21827 - 31902,B.PEMBE,ONE SİZE,4.50,1.510
 18.Jan.2023,GECE,A0036,KÜÇÜK  KALP,TYF-71 - TYF-71,SİYAH,ONE SİZE,10.33,4.800
 18.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.00,4.770
 18.Jan.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,8.58,2.730
 18.Jan.2023,GÜNDÜZ,A0028,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,12.25,3.040
 18.Jan.2023,GECE,A0005,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,11.75,3.740
 18.Jan.2023,GECE,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,1.25,0.000
 18.Jan.2023,GECE,A0028,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,16.58,4.300
 18.Jan.2023,GECE,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,16.50,4.010
 18.Jan.2023,GÜNDÜZ,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,12.00,0.000
 18.Jan.2023,GÜNDÜZ,A0014,2023-1,2023-1 - 2023-1,LACİVERT,35-38,9.83,3.580
 18.Jan.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,11.50,3.630
 18.Jan.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.17,2.360
 18.Jan.2023,GÜNDÜZ,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.17,3.580
 18.Jan.2023,GECE,A0001,EDGE FRIIL,21914 - 32299-B,EKRU-2,ONE SİZE,5.08,1.400
 18.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.75,2.970
 18.Jan.2023,GÜNDÜZ,A0003,RIB ANKLE PURPLE,21826 - 31902,B.PEMBE,ONE SİZE,3.92,1.310
 18.Jan.2023,GÜNDÜZ,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,11.67,2.850
 18.Jan.2023,GECE,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,4.17,0.000
 18.Jan.2023,GECE,A0020,RIB ANKLE PURPLE,21828 - 31902,MÜRDÜM,ONE SİZE,5.08,1.800
 18.Jan.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,11.00,2.620
 18.Jan.2023,GECE,A0014,2023-1,2023-1 - 2023-1,LACİVERT,35-38,15.33,5.490
 18.Jan.2023,GECE,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,14.42,3.370
 18.Jan.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,14.17,4.430
 18.Jan.2023,GÜNDÜZ,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,8.17,3.140
 18.Jan.2023,GECE,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,ANTRASİT ,36-41,18.00,0.000
 18.Jan.2023,GÜNDÜZ,A0001,EDGE FRIIL,21913 - 32299-A,BEYAZ,ONE SİZE,7.58,2.050
 18.Jan.2023,GECE,A0020,RIB ANKLE PURPLE,21827 - 31902,MÜRDÜM,ONE SİZE,6.25,0.000
 18.Jan.2023,GÜNDÜZ,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.00,2.330
 18.Jan.2023,GÜNDÜZ,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.83,2.070
 18.Jan.2023,GÜNDÜZ,A0029,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,12.08,2.840
 18.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,8.67,2.780
 18.Jan.2023,GECE,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,16.42,4.230
 18.Jan.2023,GECE,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,0.08,0.000
 18.Jan.2023,GÜNDÜZ,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,GR-17,36-41,4.00,0.000
 18.Jan.2023,GÜNDÜZ,A0019,RIB ANKLE PURPLE,21828 - 31902,Ö.LİLA,ONE SİZE,8.25,2.830
 18.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21827 - 31912,LACİVERT,ONE SİZE,8.00,3.180
 18.Jan.2023,GECE,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.33,2.340
 18.Jan.2023,GECE,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,13.17,2.810
 18.Jan.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,12.08,2.930
 18.Jan.2023,GECE,A0029,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.42,4.210
 18.Jan.2023,GECE,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,14.00,0.000
 18.Jan.2023,GECE,A0001,EDGE FRIIL,21913 - 32299-A,BEYAZ,ONE SİZE,8.25,2.240
 18.Jan.2023,GÜNDÜZ,A0036,2023-1,2023-1 - 2023-1,BEYAZ,35-38,5.92,1.860
 18.Jan.2023,GÜNDÜZ,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,11.33,2.910
 18.Jan.2023,GECE,A0023,2023-1,2023-1 - 2023-1,SİYAH,35-38,7.00,2.450
 18.Jan.2023,GÜNDÜZ,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.67,2.050
 18.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,10.00,0.000
 18.Jan.2023,GÜNDÜZ,A0035,TEK ARI,21828 - 31911,OLIO,ONE SİZE,7.75,3.080
 18.Jan.2023,GECE,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,19.00,6.130
 18.Jan.2023,GECE,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.33,2.410
 18.Jan.2023,GECE,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,14.00,0.000
 18.Jan.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.58,4.220
 18.Jan.2023,GÜNDÜZ,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,11.75,3.020
 18.Jan.2023,GÜNDÜZ,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,45.50,8.250
 18.Jan.2023,GECE,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.75,3.480
 18.Jan.2023,GÜNDÜZ,A0020,RIB ANKLE PURPLE,21827 - 31902,MÜRDÜM,ONE SİZE,8.08,2.840
 18.Jan.2023,GÜNDÜZ,A0012,2023-1,2023-1 - 2023-1,BEYAZ,35-38,4.17,1.310
 18.Jan.2023,GECE,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,EKRU-2,36-41,19.00,0.000
 18.Jan.2023,GÜNDÜZ,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,29.50,5.220
 19.Jan.2023,GÜNDÜZ,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,ANTRASİT ,36-41,13.00,0.000
 19.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21827 - 31912,LACİVERT,ONE SİZE,6.33,2.400
 19.Jan.2023,GÜNDÜZ,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,EKRU-2,36-41,12.00,0.000
 19.Jan.2023,GECE,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.92,2.520
 19.Jan.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.25,2.360
 19.Jan.2023,GÜNDÜZ,A0003,RIB ANKLE PURPLE,21827 - 31902,B.PEMBE,ONE SİZE,8.00,2.800
 19.Jan.2023,GECE,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,13.92,2.970
 19.Jan.2023,GECE,A0029,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,39-42,16.83,4.470
 19.Jan.2023,GÜNDÜZ,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,39-42,8.42,2.150
 19.Jan.2023,GÜNDÜZ,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.00,2.350
 19.Jan.2023,GECE,A0021,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,39-42,17.25,4.420
 19.Jan.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,16.25,5.110
 19.Jan.2023,GÜNDÜZ,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.08,1.600
 19.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,9.00,0.000
 19.Jan.2023,GÜNDÜZ,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,11.42,2.860
 19.Jan.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.67,4.930
 19.Jan.2023,GECE,A0027,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,16.17,4.170
 19.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.25,4.710
 19.Jan.2023,GECE,A0002,FLORAL ANKLE,21828 - 31912,LACİVERT,ONE SİZE,11.92,4.630
 19.Jan.2023,GECE,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,15.33,3.940
 19.Jan.2023,GECE,A0028,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,16.75,4.390
 19.Jan.2023,GÜNDÜZ,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,9.92,2.280
 19.Jan.2023,GÜNDÜZ,A0012,BUYUK KALP,TYF-70 - TYF-70,KIRMIZI,ONE SİZE,7.33,2.980
 19.Jan.2023,GECE,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,12.50,2.860
 19.Jan.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,39-42,7.92,2.020
 19.Jan.2023,GÜNDÜZ,A0028,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,11.08,2.840
 19.Jan.2023,GECE,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,17.50,4.190
 19.Jan.2023,GECE,A0001,EDGE FRIIL,21914 - 32299-B,EKRU-2,ONE SİZE,12.67,3.390
 19.Jan.2023,GÜNDÜZ,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.67,3.410
 19.Jan.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,11.00,3.440
 19.Jan.2023,GÜNDÜZ,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,9.92,2.090
 19.Jan.2023,GECE,A0017,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,EKRU-2,36-41,19.00,0.000
 19.Jan.2023,GÜNDÜZ,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.08,2.370
 19.Jan.2023,GECE,A0003,RIB ANKLE PURPLE,21827 - 31902,B.PEMBE,ONE SİZE,11.75,4.030
 19.Jan.2023,GÜNDÜZ,A0019,RIB ANKLE PURPLE,21828 - 31902,Ö.LİLA,ONE SİZE,8.17,2.830
 19.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.92,3.040
 19.Jan.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.67,3.500
 19.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21828 - 31912,LACİVERT,ONE SİZE,1.33,0.500
 19.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.92,3.460
 19.Jan.2023,GÜNDÜZ,A0030,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,35-38,11.75,3.060
 19.Jan.2023,GECE,A0032,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,14.17,4.540
 19.Jan.2023,GECE,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,14.75,3.450
 19.Jan.2023,GECE,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,16.00,0.000
 19.Jan.2023,GÜNDÜZ,A0009,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,35-38,21.17,5.080
 19.Jan.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.50,4.790
 19.Jan.2023,GECE,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.92,2.460
 19.Jan.2023,GÜNDÜZ,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-SARI,39-42,10.00,0.000
 19.Jan.2023,GÜNDÜZ,A0014,2023-1,2023-1 - 2023-1,LACİVERT,35-38,9.92,3.630
 19.Jan.2023,GÜNDÜZ,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.50,1.720
 19.Jan.2023,GECE,A0004,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.42,3.390
 19.Jan.2023,GÜNDÜZ,A0016,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.75,3.370
 19.Jan.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,39-42,16.83,4.380
 19.Jan.2023,GÜNDÜZ,A0020,RIB ANKLE PURPLE,21828 - 31902,MÜRDÜM,ONE SİZE,8.17,2.900
 19.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.25,3.230
 19.Jan.2023,GÜNDÜZ,A0015,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,10.75,3.410
 19.Jan.2023,GECE,A0020,RIB ANKLE PURPLE,21828 - 31902,MÜRDÜM,ONE SİZE,10.92,3.900
 19.Jan.2023,GECE,A0005,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,15.75,4.990
 19.Jan.2023,GECE,A0018,BAYAN SIMLI KARELI  PATIK,VTEC-P2 - VTEC-P2,LACİVERT,36-41,18.00,0.000
 19.Jan.2023,GECE,A0025,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,43-46,14.92,4.720
 19.Jan.2023,GÜNDÜZ,A0001,EDGE FRIIL,21914 - 32299-B,EKRU-2,ONE SİZE,9.17,2.480
